'object1','object2','at', been-at', 'is-in', 'carry', 'adjacent', 'same-type', 'same-size', 'can-move', 'can-sample', 'can-sample-at'
bad_sample5',rover6',0,0,,0,0,0,0,0,,0,
bad_sample5',rover7',0,0,0,,0,0,0,0,0,0,
bad_sample5',rover8',0,,0,0,0,0,0,0,0,0,
bad_sample5',rover9',,,0,0,0,0,0,0,0,0,
bad_sample5',rover10',,0,0,0,0,,0,0,,0,
bad_sample5',rover11',0,,0,0,,0,0,0,0,0,
bad_sample5',rover12',,0,0,0,0,0,,0,,,
bad_sample5',rover13',0,,,0,,0,0,0,0,0,
bad_sample5',rover14',,0,0,0,0,0,0,0,0,0,
bad_sample5',rover15',0,0,0,0,0,0,,0,,,
bad_sample5',rover16',0,,,0,,0,0,0,0,0,
bad_sample5',rover17',0,0,,0,0,,0,,,0,
bad_sample5',rover18',0,0,0,0,0,0,0,0,0,0,
bad_sample5',rover19',,0,0,0,,0,0,0,0,0,
bad_sample5',rover20',0,,0,0,,,,0,0,0,
bad_sample5',sample0',0,0,0,0,0,0,,0,0,0,
bad_sample5',sample1',0,0,0,0,0,0,0,0,0,0,
bad_sample5',sample2',0,0,0,,0,0,0,0,0,0,
bad_sample5',sample3',0,,0,0,0,0,0,0,0,0,
bad_sample5',sample4',0,0,0,0,0,0,0,0,0,0,
bad_sample5',sample5',,0,0,0,0,0,0,,,0,
bad_sample5',sample6',0,0,0,0,0,0,0,0,0,0,
bad_sample5',sample7',0,0,0,0,0,,0,0,,,
bad_sample5',sample8',0,,,0,0,,,0,0,0,
bad_sample5',sample9',,0,,0,0,0,0,0,0,,
bad_sample5',sample10',0,0,0,,,0,0,0,0,,
bad_sample5',sample11',0,,0,0,0,,0,,,0,
bad_sample5',sample12',0,0,0,0,0,0,0,0,0,0,
bad_sample5',sample13',,0,0,0,0,0,0,,0,0,
bad_sample5',sample14',0,0,,0,0,0,0,,0,0,
bad_sample5',sample15',0,,0,0,0,0,0,0,,0,
bad_sample5',sample16',0,0,0,,0,0,0,0,,,
bad_sample5',sample17',0,0,,,0,,0,0,0,,
bad_sample5',sample18',0,0,0,0,0,0,0,0,0,0,
bad_sample5',sample19',0,0,0,0,0,,0,0,,,
bad_sample5',sample20',0,0,0,,0,,0,0,0,0,
bad_sample5',bad_sample0',,0,0,0,,1,1,0,0,0,
bad_sample5',bad_sample1',0,0,,0,,1,1,,0,0,
bad_sample5',bad_sample2',,0,,0,0,,1,0,0,0,
bad_sample5',bad_sample3',0,0,0,0,0,,,0,0,0,
bad_sample5',bad_sample4',0,0,0,0,,1,1,,0,,
bad_sample5',bad_sample5',0,0,0,0,0,1,1,0,0,0,
bad_sample5',bad_sample6',0,0,0,0,0,1,1,0,,,
bad_sample5',bad_sample7',0,0,0,,0,1,1,0,0,0,
bad_sample5',bad_sample8',0,0,0,0,0,1,1,0,0,0,
bad_sample5',bad_sample9',0,,0,0,0,1,1,,0,0,
bad_sample5',bad_sample10',0,0,0,0,0,1,1,0,,0,
bad_sample5',bad_sample11',0,0,0,0,0,1,1,0,0,0,
bad_sample5',bad_sample12',,,0,0,0,1,1,0,0,,
bad_sample5',bad_sample13',,0,0,0,0,1,1,0,0,,
bad_sample5',bad_sample14',,0,0,0,,,1,0,0,0,
bad_sample5',bad_sample15',0,0,,0,,1,1,,0,0,
bad_sample5',bad_sample16',,0,0,0,,1,1,0,0,0,
bad_sample5',bad_sample17',,,,,,1,1,0,0,0,
bad_sample5',bad_sample18',0,0,,0,0,1,1,0,0,0,
bad_sample5',bad_sample19',0,0,,0,0,1,1,0,0,0,
bad_sample5',bad_sample20',0,,,,,1,1,0,,,
bad_sample6',waypoint0',0,0,0,0,0,0,,0,0,,
bad_sample6',waypoint1',,,,0,0,0,0,0,,,
bad_sample6',waypoint2',0,0,0,0,,0,0,0,,0,
bad_sample6',waypoint3',0,,0,0,0,0,0,0,0,,
bad_sample6',waypoint4',0,0,0,0,0,0,0,0,,0,
bad_sample6',waypoint5',0,0,0,0,0,,0,0,0,0,
bad_sample6',waypoint6',0,0,0,0,0,0,0,0,,0,
bad_sample6',waypoint7',0,0,0,0,0,,0,0,0,0,
bad_sample6',waypoint8',0,0,0,,0,0,,0,0,0,
bad_sample6',waypoint9',,0,,0,0,0,,,0,,
bad_sample6',waypoint10',,0,0,0,0,0,0,0,0,0,
bad_sample6',waypoint11',0,0,,0,0,0,0,0,0,0,
bad_sample6',waypoint12',,,0,0,0,0,,,,0,
bad_sample6',waypoint13',0,,0,0,0,0,0,,,0,
bad_sample6',waypoint14',0,,0,0,0,0,0,0,0,0,
bad_sample6',waypoint15',0,0,0,0,0,0,0,0,0,0,
bad_sample6',waypoint16',0,0,0,,0,0,0,0,0,,
bad_sample6',waypoint17',0,0,0,0,,0,0,0,0,0,
bad_sample6',waypoint18',0,0,0,0,0,0,0,0,0,0,
bad_sample6',waypoint19',,,0,0,0,0,0,0,,0,
bad_sample6',waypoint20',0,0,,0,0,,0,0,0,0,
bad_sample6',rover0',0,,0,0,0,0,0,0,0,0,
bad_sample6',rover1',,0,0,0,0,0,,0,0,0,
bad_sample6',rover2',0,0,0,0,0,0,0,0,,0,
bad_sample6',rover3',0,,0,0,0,0,0,0,0,0,
bad_sample6',rover4',0,0,0,0,0,0,0,0,0,0,
bad_sample6',rover5',0,,0,0,0,0,0,0,0,,
bad_sample6',rover6',0,0,0,0,0,0,,0,,0,
bad_sample6',rover7',0,0,,0,,0,0,0,,0,
bad_sample6',rover8',,0,,0,0,,,0,0,0,
bad_sample6',rover9',0,0,,0,0,0,0,0,,0,
bad_sample6',rover10',0,0,0,0,0,0,0,0,0,,
bad_sample6',rover11',,0,0,0,0,,,0,0,0,
bad_sample6',rover12',0,,0,0,0,0,0,,0,0,
bad_sample6',rover13',0,,0,0,,,,0,0,0,
bad_sample6',rover14',0,0,0,0,0,0,0,0,0,,
bad_sample6',rover15',0,0,,0,0,,0,0,0,,
bad_sample6',rover16',0,0,0,0,0,0,0,0,0,0,
bad_sample6',rover17',0,0,0,0,0,,0,0,0,0,
bad_sample6',rover18',0,0,0,0,0,,0,0,0,0,
bad_sample6',rover19',,0,,,0,,0,0,0,,
bad_sample6',rover20',0,0,0,,0,0,0,0,0,,
bad_sample6',sample0',,0,0,0,0,,0,0,0,0,
bad_sample6',sample1',0,0,,0,0,,0,0,,0,
bad_sample6',sample2',,0,0,0,0,0,0,0,0,0,
bad_sample6',sample3',,0,,0,,0,0,,,0,
bad_sample6',sample4',0,0,0,0,0,0,0,0,0,0,
bad_sample6',sample5',0,0,0,0,0,0,0,0,0,,
bad_sample6',sample6',0,0,0,0,,0,0,,0,0,
bad_sample6',sample7',0,0,0,,0,0,0,0,,0,
bad_sample6',sample8',0,,0,0,0,0,0,,0,0,
bad_sample6',sample9',0,0,0,0,0,0,0,,0,,
bad_sample6',sample10',,0,0,,0,0,0,0,0,0,
bad_sample6',sample11',,0,0,0,0,0,0,0,0,0,
bad_sample6',sample12',0,0,,0,0,0,,0,0,0,
bad_sample6',sample13',0,0,0,0,,,0,0,0,0,
bad_sample6',sample14',0,0,0,0,0,0,0,0,0,,
bad_sample6',sample15',,0,0,,0,0,0,0,0,,
bad_sample6',sample16',,0,,0,0,0,0,0,0,,
bad_sample6',sample17',,,0,0,0,0,0,0,0,,
bad_sample6',sample18',0,,0,,0,0,0,0,,0,
bad_sample6',sample19',0,0,0,0,0,0,0,0,0,0,
bad_sample6',sample20',0,,0,0,,0,,,0,0,
bad_sample6',bad_sample0',,0,0,0,0,1,1,0,,,
bad_sample6',bad_sample1',0,0,,,0,,,0,0,,
bad_sample6',bad_sample2',0,,0,0,,1,1,0,0,,
bad_sample6',bad_sample3',0,0,0,0,0,1,1,0,0,0,
bad_sample6',bad_sample4',0,,,,0,1,1,0,0,0,
bad_sample6',bad_sample5',,,0,0,0,1,,0,0,0,
bad_sample6',bad_sample6',0,0,0,0,0,1,1,0,,0,
bad_sample6',bad_sample7',0,0,,0,0,1,1,,0,0,
bad_sample6',bad_sample8',0,0,,0,0,1,,,0,,
bad_sample6',bad_sample9',0,,0,0,0,1,,,,,
bad_sample6',bad_sample10',0,0,0,0,,1,1,0,,0,
bad_sample6',bad_sample11',0,0,,,,1,1,0,0,0,
bad_sample6',bad_sample12',0,0,0,0,,1,,0,0,0,
bad_sample6',bad_sample13',0,0,0,0,,1,,0,,0,
bad_sample6',bad_sample14',0,0,0,,,1,1,0,0,,
bad_sample6',bad_sample15',,0,,0,0,1,1,0,0,0,
bad_sample6',bad_sample16',,0,0,0,0,1,1,0,0,0,
bad_sample6',bad_sample17',0,0,,0,0,,1,0,0,0,
bad_sample6',bad_sample18',0,0,,0,0,,1,0,0,,
bad_sample6',bad_sample19',,,0,0,,1,1,0,0,0,
bad_sample6',bad_sample20',0,0,0,,0,1,,0,0,0,
bad_sample7',waypoint0',0,0,0,0,0,0,0,0,,0,
bad_sample7',waypoint1',0,0,0,0,0,0,0,0,0,0,
bad_sample7',waypoint2',,0,0,0,0,0,,0,0,0,
bad_sample7',waypoint3',,0,0,0,0,,0,0,0,0,
bad_sample7',waypoint4',0,0,0,0,0,0,0,0,0,0,
bad_sample7',waypoint5',0,0,0,0,,,0,0,0,0,
bad_sample7',waypoint6',0,,0,0,,0,0,0,0,0,
bad_sample7',waypoint7',0,,0,0,0,,0,0,,0,
bad_sample7',waypoint8',0,,,0,,0,,0,0,0,
bad_sample7',waypoint9',0,0,,0,0,0,,0,0,0,
bad_sample7',waypoint10',,0,0,0,0,0,0,0,0,,
bad_sample7',waypoint11',0,0,0,0,0,0,0,0,,0,
bad_sample7',waypoint12',,0,0,0,0,0,0,,0,0,
bad_sample7',waypoint13',,0,0,0,,0,0,0,,0,
bad_sample7',waypoint14',0,0,,0,0,,0,0,,0,
bad_sample7',waypoint15',0,0,0,,0,0,0,0,0,0,
bad_sample7',waypoint16',0,0,0,0,0,,0,0,0,0,
bad_sample7',waypoint17',0,0,0,,0,0,0,0,0,0,
bad_sample7',waypoint18',0,0,,0,0,,0,0,0,,
bad_sample7',waypoint19',0,0,0,0,0,0,0,0,0,0,
bad_sample7',waypoint20',0,0,,0,0,0,0,0,,0,
bad_sample7',rover0',0,,0,0,,0,0,,0,0,
bad_sample7',rover1',,0,0,0,0,0,,0,0,0,
bad_sample7',rover2',0,0,0,0,0,0,,0,0,0,
bad_sample7',rover3',0,0,0,0,0,0,0,,0,,
bad_sample7',rover4',,0,0,0,0,0,,0,0,,
bad_sample7',rover5',,0,,0,0,,0,,,0,
bad_sample7',rover6',,0,,0,,0,,,0,0,
bad_sample7',rover7',,0,0,0,0,0,0,,0,0,
bad_sample7',rover8',0,0,0,0,0,0,0,,,0,
bad_sample7',rover9',0,0,0,0,0,,0,0,,0,
bad_sample7',rover10',0,,0,0,,0,0,0,0,0,
bad_sample7',rover11',0,,,0,0,0,,0,,0,
bad_sample7',rover12',,0,0,0,0,,,0,,0,
bad_sample7',rover13',0,0,0,0,0,,0,0,,0,
bad_sample7',rover14',0,0,0,0,,,,,,0,
bad_sample7',rover15',0,0,0,0,0,,0,0,,0,
bad_sample7',rover16',0,0,,0,0,0,0,0,0,0,
bad_sample7',rover17',0,0,0,0,0,0,0,0,0,0,
bad_sample7',rover18',,,0,0,,0,0,0,0,,
bad_sample7',rover19',0,0,0,0,,0,0,0,0,,
bad_sample7',rover20',0,0,0,,,,0,,0,0,
bad_sample7',sample0',0,0,0,0,,0,,0,,0,
bad_sample7',sample1',0,0,0,0,,0,0,0,0,0,
bad_sample7',sample2',0,,0,0,0,0,0,0,0,0,
bad_sample7',sample3',0,0,0,0,0,0,0,0,0,0,
bad_sample7',sample4',0,0,0,,0,0,0,0,0,0,
bad_sample7',sample5',0,,0,0,0,0,0,,0,0,
bad_sample7',sample6',0,0,0,,,0,,,0,,
bad_sample7',sample7',0,0,0,0,0,,0,,0,0,
bad_sample7',sample8',0,,0,0,0,0,0,0,0,0,
bad_sample7',sample9',,0,0,,,0,0,0,0,0,
bad_sample7',sample10',0,0,0,0,0,0,0,,0,0,
bad_sample7',sample11',0,0,0,,0,0,0,0,0,,
bad_sample7',sample12',0,0,0,0,,0,0,0,0,0,
bad_sample7',sample13',0,0,0,0,0,0,0,,0,0,
bad_sample7',sample14',,,0,0,0,0,0,0,0,0,
bad_sample7',sample15',0,,0,0,0,0,0,0,0,,
bad_sample7',sample16',0,,0,0,0,0,,,0,,
bad_sample7',sample17',0,0,0,0,0,0,0,0,0,0,
bad_sample7',sample18',0,0,,,0,0,0,,0,0,
bad_sample7',sample19',0,,0,0,0,0,0,0,0,0,
bad_sample7',sample20',0,0,,0,,,0,0,,,
bad_sample7',bad_sample0',,0,0,,0,1,1,0,0,0,
bad_sample7',bad_sample1',,0,0,0,0,1,,,0,0,
bad_sample7',bad_sample2',,0,,0,,,1,0,0,0,
bad_sample7',bad_sample3',,0,,,,1,1,,0,0,
bad_sample7',bad_sample4',0,0,0,0,0,1,1,0,,0,
bad_sample7',bad_sample5',,0,0,0,0,1,1,0,,0,
bad_sample7',bad_sample6',0,0,0,,0,,1,,0,0,
bad_sample7',bad_sample7',0,0,0,0,0,1,,0,0,,
bad_sample7',bad_sample8',0,0,0,,0,1,1,0,0,0,
bad_sample7',bad_sample9',0,0,0,0,0,1,,0,0,0,
bad_sample7',bad_sample10',0,0,0,0,0,1,1,0,0,0,
bad_sample7',bad_sample11',0,0,0,,0,1,1,,0,0,
bad_sample7',bad_sample12',0,,0,0,,,1,0,0,,
bad_sample7',bad_sample13',,0,,,,1,,,0,0,
bad_sample7',bad_sample14',,0,0,0,,1,1,0,0,,
bad_sample7',bad_sample15',0,0,0,0,0,1,1,,0,,
bad_sample7',bad_sample16',0,0,,0,,,1,0,0,0,
bad_sample7',bad_sample17',0,0,,0,0,1,1,0,,0,
bad_sample7',bad_sample18',0,0,,0,,1,1,0,,0,
bad_sample7',bad_sample19',0,0,0,0,0,1,1,,0,0,
bad_sample7',bad_sample20',0,0,0,,0,1,1,0,,0,
bad_sample8',waypoint0',0,0,0,0,,,0,0,0,0,
bad_sample8',waypoint1',0,,0,0,0,0,0,0,,0,
bad_sample8',waypoint2',0,0,,0,0,0,0,0,0,0,
bad_sample8',waypoint3',0,0,0,0,0,0,0,0,0,0,
bad_sample8',waypoint4',0,0,0,0,0,0,,0,0,0,
bad_sample8',waypoint5',0,0,0,0,,0,,0,0,0,
bad_sample8',waypoint6',0,0,0,,0,,0,0,0,,
bad_sample8',waypoint7',0,0,,0,0,0,,0,,0,
bad_sample8',waypoint8',,0,0,0,0,0,0,0,,0,
bad_sample8',waypoint9',0,0,0,,0,,0,0,,0,
bad_sample8',waypoint10',0,,0,0,0,0,0,,,0,
bad_sample8',waypoint11',0,0,0,,0,0,0,0,0,0,
bad_sample8',waypoint12',0,,0,0,0,0,0,0,0,0,
bad_sample8',waypoint13',0,0,0,0,0,,0,0,0,0,
bad_sample8',waypoint14',0,0,0,0,0,0,0,0,,0,
bad_sample8',waypoint15',0,0,,0,0,0,0,,0,,
bad_sample8',waypoint16',0,0,0,0,0,0,0,,0,0,
bad_sample8',waypoint17',0,0,0,0,,0,,0,0,0,
bad_sample8',waypoint18',0,0,0,0,0,0,,0,0,0,
bad_sample8',waypoint19',0,0,0,,0,0,0,0,0,0,
bad_sample8',waypoint20',0,0,0,,0,,,0,0,0,
bad_sample8',rover0',,0,0,,0,0,0,0,0,0,
bad_sample8',rover1',,0,0,,0,0,0,,0,0,
bad_sample8',rover2',0,0,0,0,,0,0,,0,0,
bad_sample8',rover3',0,0,0,0,,,0,0,0,0,
bad_sample8',rover4',0,0,0,0,,0,0,,0,,
bad_sample8',rover5',,,0,0,0,0,0,0,0,0,
bad_sample8',rover6',0,0,0,0,0,0,0,0,0,0,
bad_sample8',rover7',0,0,0,0,,0,0,0,0,0,
bad_sample8',rover8',0,0,0,0,0,0,0,0,0,0,
bad_sample8',rover9',0,0,0,,,0,0,0,0,0,
bad_sample8',rover10',0,0,,0,0,0,0,0,0,0,
bad_sample8',rover11',,0,0,0,0,0,0,0,0,0,
bad_sample8',rover12',0,0,0,0,0,0,0,0,0,,
bad_sample8',rover13',0,0,0,0,0,0,0,0,0,,
bad_sample8',rover14',0,,0,0,0,0,0,0,0,0,
bad_sample8',rover15',0,0,0,0,,0,,0,0,0,
bad_sample8',rover16',0,0,0,,0,0,0,0,0,0,
bad_sample8',rover17',0,0,0,0,0,0,0,0,0,0,
bad_sample8',rover18',0,0,0,,0,0,,0,0,,
bad_sample8',rover19',0,0,0,0,0,0,0,0,0,0,
bad_sample8',rover20',0,0,0,0,,0,0,0,0,0,
bad_sample8',sample0',,,0,,0,0,0,0,0,0,
bad_sample8',sample1',0,0,0,0,0,,0,0,0,0,
bad_sample8',sample2',0,0,0,,0,0,0,0,,0,
bad_sample8',sample3',0,0,0,0,,0,0,0,,0,
bad_sample8',sample4',0,0,0,0,0,0,,0,0,,
bad_sample8',sample5',,,0,,,,0,,0,0,
bad_sample8',sample6',,0,,0,0,0,0,,0,0,
bad_sample8',sample7',0,0,0,0,0,0,0,,,,
bad_sample8',sample8',0,0,0,0,0,0,0,0,,0,
bad_sample8',sample9',0,,,0,0,0,0,0,0,0,
bad_sample8',sample10',0,0,,0,,,0,0,0,,
bad_sample8',sample11',0,0,,0,0,0,0,0,0,0,
bad_sample8',sample12',0,0,0,0,0,0,0,,,0,
bad_sample8',sample13',0,0,0,,0,0,0,0,0,,
bad_sample8',sample14',0,0,0,0,0,0,0,0,0,0,
bad_sample8',sample15',0,0,,0,0,,,0,0,0,
bad_sample8',sample16',0,0,0,,0,0,0,,0,,
bad_sample8',sample17',0,0,0,0,0,0,0,0,0,0,
bad_sample8',sample18',0,0,0,0,0,0,0,,,0,
bad_sample8',sample19',0,0,0,0,0,0,0,0,0,0,
bad_sample8',sample20',0,0,0,0,0,0,0,0,0,0,
bad_sample8',bad_sample0',0,0,0,0,0,1,1,0,0,,
bad_sample8',bad_sample1',,0,,0,,1,,0,,,
bad_sample8',bad_sample2',0,0,0,0,0,1,,0,0,0,
bad_sample8',bad_sample3',0,0,0,,,1,1,0,,0,
bad_sample8',bad_sample4',0,0,0,0,0,1,,0,0,,
bad_sample8',bad_sample5',,,0,0,0,1,1,,,0,
bad_sample8',bad_sample6',,,,0,,1,,,0,0,
bad_sample8',bad_sample7',0,0,0,0,0,1,1,0,0,,
bad_sample8',bad_sample8',0,0,0,0,0,1,,,0,0,
bad_sample8',bad_sample9',0,0,0,0,,,1,,,,
bad_sample8',bad_sample10',0,0,0,0,0,,1,0,0,0,
bad_sample8',bad_sample11',,0,0,,0,1,1,0,0,0,
bad_sample8',bad_sample12',,,,0,0,1,1,,0,0,
bad_sample8',bad_sample13',,0,0,0,0,,1,,0,0,
bad_sample8',bad_sample14',0,,,0,0,1,1,0,0,0,
bad_sample8',bad_sample15',0,0,0,,,1,,0,0,0,
bad_sample8',bad_sample16',0,0,0,,0,1,1,0,0,0,
bad_sample8',bad_sample17',0,0,,0,0,1,1,0,0,0,
bad_sample8',bad_sample18',0,0,0,0,,1,1,0,0,0,
bad_sample8',bad_sample19',0,0,0,0,0,,1,0,0,0,
bad_sample8',bad_sample20',0,0,,0,0,1,,0,0,,
bad_sample9',waypoint0',0,0,0,0,0,,0,0,0,0,
bad_sample9',waypoint1',0,0,0,0,,0,0,0,0,,
bad_sample9',waypoint2',0,,0,0,0,0,,,0,0,
bad_sample9',waypoint3',0,0,0,0,0,,0,0,0,0,
bad_sample9',waypoint4',0,0,0,0,0,0,0,0,0,0,
bad_sample9',waypoint5',,0,0,0,0,0,0,,0,0,
bad_sample9',waypoint6',0,0,,0,,0,0,,0,,
bad_sample9',waypoint7',,0,0,0,0,0,0,0,0,,
bad_sample9',waypoint8',,,,,0,,0,0,0,0,
bad_sample9',waypoint9',0,0,0,0,0,0,0,0,0,0,
bad_sample9',waypoint10',0,0,0,0,0,,0,0,,0,
bad_sample9',waypoint11',0,0,0,,,0,,0,0,0,
bad_sample9',waypoint12',0,,0,,0,0,0,0,0,,
bad_sample9',waypoint13',0,0,,0,0,0,0,0,0,0,
bad_sample9',waypoint14',0,0,0,0,,,0,0,0,0,
bad_sample9',waypoint15',0,0,,0,0,0,0,0,0,0,
bad_sample9',waypoint16',0,0,,,0,0,0,0,,0,
bad_sample9',waypoint17',0,0,,0,,0,0,0,0,0,
bad_sample9',waypoint18',,0,0,0,0,0,0,0,0,0,
bad_sample9',waypoint19',0,0,0,,0,0,,0,0,0,
bad_sample9',waypoint20',0,0,0,0,0,,,0,0,0,
bad_sample9',rover0',,,0,0,0,0,0,0,0,0,
bad_sample9',rover1',,0,0,0,0,0,,,0,0,
bad_sample9',rover2',0,0,0,0,,0,0,0,0,,
bad_sample9',rover3',,0,0,,0,0,0,0,0,0,
bad_sample9',rover4',,0,,0,0,0,0,0,0,0,
bad_sample9',rover5',,0,0,0,0,0,0,0,0,0,
bad_sample9',rover6',,0,0,0,0,0,0,0,,0,
bad_sample9',rover7',0,,,0,0,0,0,0,0,0,
bad_sample9',rover8',0,0,0,,,,0,0,0,0,
bad_sample9',rover9',,0,,0,0,,0,,0,0,
bad_sample9',rover10',0,,0,0,0,,0,,,,
bad_sample9',rover11',0,0,0,0,,0,0,0,0,,
bad_sample9',rover12',0,0,0,0,0,,0,0,0,0,
bad_sample9',rover13',,0,,0,,0,0,0,0,0,
bad_sample9',rover14',,0,0,0,0,0,0,,0,,
bad_sample9',rover15',0,0,0,0,0,,0,0,0,0,
bad_sample9',rover16',,0,0,0,0,0,0,0,0,0,
bad_sample9',rover17',0,0,0,,,0,,,0,0,
bad_sample9',rover18',0,0,0,0,,0,0,0,0,0,
bad_sample9',rover19',0,,0,0,0,0,0,0,0,0,
bad_sample9',rover20',0,0,0,0,0,,0,0,0,0,
bad_sample9',sample0',0,0,,,0,,0,0,0,,
bad_sample9',sample1',0,,0,0,0,0,0,0,0,0,
bad_sample9',sample2',0,0,0,0,0,0,0,0,0,0,
bad_sample9',sample3',0,,0,0,0,,0,,0,,
bad_sample9',sample4',,,0,0,0,0,,0,0,,
bad_sample9',sample5',,0,0,0,,,,0,0,0,
bad_sample9',sample6',0,0,0,0,,,0,0,0,0,
bad_sample9',sample7',0,,,0,0,0,0,0,0,0,
bad_sample9',sample8',0,0,0,,0,,0,0,,0,
bad_sample9',sample9',,0,0,,0,0,0,0,,0,
bad_sample9',sample10',,0,0,,,0,0,0,0,0,
bad_sample9',sample11',0,,,0,0,0,0,0,,0,
bad_sample9',sample12',,0,0,,0,0,0,,0,0,
bad_sample9',sample13',,0,0,0,0,,0,0,0,,
bad_sample9',sample14',0,0,0,0,0,0,0,,0,,
bad_sample9',sample15',0,,0,0,,,0,0,0,0,
bad_sample9',sample16',,0,0,0,0,,0,,0,,
bad_sample9',sample17',,0,,0,0,0,0,0,0,0,
bad_sample9',sample18',0,0,0,,0,0,0,,0,0,
bad_sample9',sample19',,0,,0,0,0,0,,0,0,
bad_sample9',sample20',0,0,0,,0,,0,0,0,0,
bad_sample9',bad_sample0',0,0,0,0,0,1,1,0,0,0,
bad_sample9',bad_sample1',0,0,0,0,,1,1,,,0,
bad_sample9',bad_sample2',0,0,,0,0,1,,0,,0,
bad_sample9',bad_sample3',0,0,0,0,0,1,1,0,0,0,
bad_sample9',bad_sample4',,0,0,,,1,,0,0,0,
bad_sample9',bad_sample5',0,,0,0,0,1,1,0,0,0,
bad_sample9',bad_sample6',,0,0,0,0,1,1,0,0,0,
bad_sample9',bad_sample7',0,0,0,0,0,1,1,0,,0,
bad_sample9',bad_sample8',0,0,0,,0,,1,,0,0,
bad_sample9',bad_sample9',0,0,0,,0,1,1,0,0,0,
bad_sample9',bad_sample10',0,0,0,0,0,1,1,0,0,0,
bad_sample9',bad_sample11',,,0,0,0,1,1,0,0,0,
bad_sample9',bad_sample12',0,0,,0,,1,1,0,0,0,
bad_sample9',bad_sample13',0,0,0,0,,1,,0,0,0,
bad_sample9',bad_sample14',0,0,,0,0,1,,0,,0,
bad_sample9',bad_sample15',0,0,0,0,0,,1,0,0,0,
bad_sample9',bad_sample16',0,0,0,0,,1,1,0,0,0,
bad_sample9',bad_sample17',0,0,,0,0,1,1,0,0,,
bad_sample9',bad_sample18',0,,0,0,0,1,1,0,0,0,
bad_sample9',bad_sample19',0,0,,0,0,1,1,0,0,0,
bad_sample9',bad_sample20',0,0,0,0,0,1,1,,0,0,
bad_sample10',waypoint0',0,0,,0,0,0,0,,0,0,
bad_sample10',waypoint1',,0,0,0,0,0,0,0,0,0,
bad_sample10',waypoint2',0,,0,0,0,,0,0,0,0,
bad_sample10',waypoint3',0,,,0,0,0,0,0,0,0,
bad_sample10',waypoint4',0,0,0,0,0,0,0,0,0,,
bad_sample10',waypoint5',0,,0,,0,0,,0,0,,
bad_sample10',waypoint6',0,0,0,0,0,0,0,0,,0,
bad_sample10',waypoint7',0,0,0,,0,,0,0,,0,
bad_sample10',waypoint8',0,0,0,0,,0,,0,0,0,
bad_sample10',waypoint9',,0,0,0,0,0,0,0,0,0,
bad_sample10',waypoint10',,0,0,0,0,0,0,0,0,0,
bad_sample10',waypoint11',,0,0,0,0,0,0,0,0,0,
bad_sample10',waypoint12',0,,0,0,,0,0,0,0,0,
bad_sample10',waypoint13',0,,0,,0,0,0,0,0,,
bad_sample10',waypoint14',0,0,0,,0,0,0,,0,0,
bad_sample10',waypoint15',0,0,0,0,,0,,0,0,,
bad_sample10',waypoint16',0,0,0,0,,0,0,,0,0,
bad_sample10',waypoint17',0,,0,0,0,0,0,0,0,0,
bad_sample10',waypoint18',0,0,0,0,0,0,0,0,,,
bad_sample10',waypoint19',,,,0,0,0,0,0,0,,
bad_sample10',waypoint20',0,0,0,0,0,0,0,,0,0,
bad_sample10',rover0',,0,0,0,0,,0,0,0,,
bad_sample10',rover1',0,0,0,,0,0,0,0,,,
bad_sample10',rover2',0,,,0,0,,0,0,,0,
bad_sample10',rover3',0,,0,0,,0,0,0,0,,
bad_sample10',rover4',0,0,0,0,0,0,,0,0,0,
bad_sample10',rover5',0,,,0,0,0,0,,0,0,
bad_sample10',rover6',0,0,0,0,0,0,0,,0,,
bad_sample10',rover7',0,0,,0,0,,,0,0,,
bad_sample10',rover8',0,0,0,0,,0,,0,0,0,
bad_sample10',rover9',0,0,0,0,0,0,0,0,0,0,
bad_sample10',rover10',,0,0,0,0,0,0,0,0,0,
bad_sample10',rover11',0,0,0,0,0,,0,0,,0,
bad_sample10',rover12',0,0,,,0,0,0,0,,,
bad_sample10',rover13',0,,,0,0,0,0,0,0,0,
bad_sample10',rover14',0,,0,,0,0,0,0,0,,
bad_sample10',rover15',,0,0,0,,0,0,0,0,0,
bad_sample10',rover16',,,0,0,0,0,,,0,,
bad_sample10',rover17',0,0,0,0,0,0,0,0,0,,
bad_sample10',rover18',0,0,0,0,,,0,0,0,0,
bad_sample10',rover19',,0,0,0,0,0,0,0,0,0,
bad_sample10',rover20',0,0,0,0,0,0,0,0,0,0,
bad_sample10',sample0',0,0,0,0,0,0,0,0,0,0,
bad_sample10',sample1',0,0,0,0,0,0,,0,,0,
bad_sample10',sample2',0,0,,,0,0,0,,0,0,
bad_sample10',sample3',,,0,0,,0,0,0,0,,
bad_sample10',sample4',0,0,0,0,,,,0,0,0,
bad_sample10',sample5',0,0,0,0,,0,0,0,,0,
bad_sample10',sample6',0,0,0,0,0,0,0,0,0,0,
bad_sample10',sample7',0,0,0,0,,0,0,0,0,,
bad_sample10',sample8',0,0,0,0,0,,0,0,0,0,
bad_sample10',sample9',0,0,0,0,0,0,0,0,0,0,
bad_sample10',sample10',0,0,0,0,0,0,0,0,,0,
bad_sample10',sample11',0,,0,,0,0,0,,0,0,
bad_sample10',sample12',0,0,0,0,,0,,0,0,0,
